area,floors,slab_thickness,beam_density_factor,column_density_factor,soil_type,sbc_value,seismic_zone,concrete_grade,steel_grade,cement_price_index,steel_price_index,sand_rate,aggregate_rate,labor_rate,location_multiplier,steel_factor,wastage_factor,design_efficiency_factor,contractor_efficiency_score,concrete_volume,steel_quantity,cement_bags,total_cost,cost_per_sqm
334.75,2,0.123,1.099,1.219,3,166.07,4,25,415,386.1,66.54,58.32,49.25,711.92,0.961,110.89,1.039,0.975,1.117,106.233,11780.04,1178.67,1760159.12,5258.09
280.07,1,0.127,0.973,0.976,3,251.95,3,30,415,376.93,66.69,68.88,42.65,789.16,1.265,99.92,1.057,0.938,0.916,47.149,4710.956,643.84,938886.29,3352.28
448.19,4,0.115,1.14,1.237,3,255.67,3,20,415,338.05,46.55,35.78,50.99,741.84,1.157,104.36,1.046,0.921,1.063,283.608,29598.083,2288.48,3704864.81,8266.35
277.1,5,0.145,1.155,1.01,1,138.47,4,20,500,399.13,52.9,48.9,43.65,672.61,1.043,154.19,1.061,1.087,1.007,233.82,34972.174,1886.73,3413598.22,12318.85
247.65,3,0.101,0.973,1.097,2,146.65,2,25,415,321.77,66.36,45.27,36.92,757.5,1.004,112.42,1.044,0.967,1.051,95.91,10782.247,1064.13,1701149.02,6869.1
350.2,2,0.179,1.027,0.848,3,196.81,4,20,415,389.26,54.3,64.82,41.22,737.27,1.23,108.12,1.071,1.075,0.938,146.423,15831.355,1181.51,1954279.55,5580.47
245.09,3,0.13,1.181,1.101,4,230.55,3,20,415,394.44,61.14,60.33,47.06,602.49,1.107,100.88,1.068,1.07,0.914,114.772,11578.193,926.11,1553376.97,6337.92
179.09,4,0.194,1.185,0.854,3,238.52,5,25,415,365.92,59.11,57.34,51.21,625.36,1.103,132.68,1.066,0.903,0.952,194.243,25771.716,2155.15,2973917.42,16605.93
281.77,5,0.107,0.961,1.266,2,178.34,3,20,500,365.02,70.59,50.16,34.11,623.33,1.029,121.08,1.042,1.057,1.06,177.345,20828.576,1431.03,2890113.13,10257.05
472.08,5,0.188,0.959,0.964,3,237.97,5,20,500,333.49,63.91,53.76,45.11,560.06,1.053,136.09,1.053,1.0,0.971,548.225,72370.065,4423.72,8542507.7,18095.43
275.8,3,0.107,0.802,1.08,1,121.63,5,20,415,364.23,59.85,59.22,48.21,724.68,1.03,131.15,1.08,1.094,0.874,102.047,13383.384,823.44,1821056.69,6602.79
495.43,1,0.176,0.995,0.855,1,152.17,3,20,415,377.51,68.86,54.82,45.71,644.19,1.045,107.6,1.058,0.981,0.87,109.879,11822.57,886.63,1754175.8,3540.74
419.06,4,0.161,1.175,1.073,3,202.92,4,20,500,342.97,59.8,42.44,52.77,656.16,0.986,136.03,1.075,0.987,1.058,354.132,46728.968,2857.55,5107294.4,12187.64
268.37,5,0.166,0.947,1.052,4,241.74,5,20,415,423.92,64.97,62.02,54.17,575.06,1.113,117.36,1.074,0.984,0.911,286.868,33665.55,2314.79,4279266.69,15945.11
201.88,4,0.135,1.272,1.003,4,248.91,4,20,500,390.24,64.5,65.57,48.71,653.53,1.076,120.83,1.071,1.032,1.019,136.93,16049.019,1104.91,1930405.05,9562.31
340.51,2,0.103,1.022,0.827,3,219.18,5,20,415,336.15,57.93,33.24,35.34,723.04,1.103,112.43,1.054,1.021,1.054,84.513,9501.743,681.95,1208006.01,3547.6
479.62,4,0.154,0.956,0.824,1,153.65,3,25,500,302.48,65.24,51.46,44.48,551.1,1.032,119.36,1.055,0.921,1.112,393.564,45565.464,4366.63,5911588.15,12325.48
236.31,2,0.143,1.12,1.223,4,245.78,3,30,415,384.25,71.59,64.91,40.4,569.53,0.999,118.04,1.076,1.067,1.05,82.429,9730.044,1125.62,1434411.08,6070.12
146.11,4,0.132,1.067,1.268,2,213.71,3,25,500,395.51,69.99,57.36,34.97,692.21,1.08,111.25,1.07,0.925,0.927,108.151,11671.21,1199.94,1867114.89,12778.58
108.92,4,0.136,1.203,0.99,2,165.43,5,25,500,405.77,58.54,43.09,49.88,705.18,0.914,143.38,1.056,0.911,0.89,82.618,11490.471,916.66,1457153.47,13378.51
282.61,2,0.185,1.071,1.253,4,232.46,5,20,415,336.15,76.02,51.29,48.88,695.53,0.99,107.84,1.044,0.997,1.084,132.195,14255.423,1066.7,1974551.62,6986.9
249.86,1,0.116,0.937,1.266,3,189.5,2,20,415,357.36,51.15,53.85,53.37,565.89,0.904,107.51,1.036,1.069,0.886,33.57,3609.217,270.88,394208.38,1577.72
281.39,5,0.184,1.202,0.931,3,162.12,4,20,415,374.74,69.42,61.24,36.46,546.29,1.169,132.3,1.068,1.059,0.888,312.075,41288.211,2518.19,4556845.33,16194.05
268.75,4,0.106,1.062,0.938,2,206.42,2,25,500,402.9,78.38,58.71,38.73,662.36,0.918,127.78,1.063,1.009,0.864,142.367,17645.395,1579.58,2759992.19,10269.56
308.39,2,0.174,0.899,0.881,4,207.92,3,25,500,387.0,64.17,53.01,39.41,615.81,1.006,128.72,1.054,1.069,1.106,122.579,15304.661,1360.03,1943999.7,6303.71
191.26,4,0.137,1.165,0.98,2,160.09,2,20,500,348.37,47.78,59.84,48.26,634.97,1.077,101.78,1.049,0.915,1.042,143.546,14171.656,1158.29,1733777.64,9064.86
264.0,4,0.116,1.165,0.946,3,185.05,2,25,415,330.4,52.81,46.21,57.18,699.38,1.131,106.31,1.05,0.962,0.983,158.775,16878.763,1761.62,2294240.25,8690.21
242.33,1,0.126,0.819,0.963,4,274.44,2,20,415,374.11,57.34,54.62,47.11,705.91,0.989,135.99,1.067,1.005,1.033,37.525,5103.123,302.79,574931.14,2372.52
287.07,3,0.159,1.082,1.048,3,253.26,3,25,500,308.93,55.74,54.55,46.9,530.37,1.173,101.9,1.068,0.942,1.031,185.06,18291.515,2053.26,2219905.3,7732.94
252.37,1,0.179,0.872,0.858,1,149.0,5,20,500,389.14,65.22,51.67,50.84,632.13,1.044,97.65,1.065,0.959,1.013,58.101,5503.102,468.83,734559.07,2910.64
342.55,3,0.169,1.2,0.823,2,158.8,4,20,415,360.92,41.73,59.44,41.9,525.61,0.911,126.12,1.042,0.919,0.975,233.344,29429.618,1882.89,2287795.17,6678.74
369.71,4,0.14,1.061,1.215,2,171.02,3,25,415,302.66,58.34,51.21,45.98,638.95,1.121,125.67,1.059,0.906,1.107,291.939,36689.109,3239.1,4214605.52,11399.82
230.18,2,0.178,1.222,0.869,4,224.7,5,20,415,314.25,76.71,54.62,43.47,546.29,0.992,100.49,1.079,0.969,1.064,108.806,10933.53,877.97,1383113.45,6008.73
379.31,4,0.122,0.81,0.881,3,252.4,2,30,415,386.59,64.3,59.95,46.15,739.32,1.261,104.0,1.035,0.928,0.86,237.297,24678.718,3240.41,5094187.35,13430.15
460.56,4,0.174,0.912,0.825,2,140.69,2,20,415,341.74,72.07,57.37,48.15,729.21,1.179,96.34,1.045,0.931,0.928,416.785,40153.594,3363.11,6424892.31,13950.09
395.82,4,0.158,1.254,1.152,3,255.2,4,20,415,376.91,47.0,54.39,52.39,749.82,1.253,133.95,1.078,1.024,1.069,321.303,43037.107,2592.65,4596355.47,11612.15
398.76,1,0.192,0.855,1.055,3,241.37,3,25,415,405.53,78.19,64.27,36.81,639.82,1.192,108.06,1.06,1.036,0.887,91.655,9904.226,1016.92,1651189.64,4140.83
379.85,3,0.176,0.968,1.285,2,194.04,3,20,415,417.36,56.16,59.28,53.59,862.78,1.212,91.53,1.033,1.066,1.03,232.384,21270.502,1875.15,3138701.17,8263.08
227.1,5,0.164,1.187,1.279,2,199.66,3,30,415,429.02,58.58,61.17,42.27,522.99,1.103,118.17,1.059,0.917,0.976,263.122,31092.824,3593.07,4616524.74,20328.0
479.69,5,0.127,0.801,0.933,4,233.93,4,20,415,369.89,65.83,70.4,41.04,689.86,1.179,140.14,1.06,1.083,1.016,344.1,48221.405,2776.6,6387413.7,13315.58
136.41,4,0.121,1.155,0.971,3,189.59,5,20,500,394.98,66.86,56.66,39.28,668.01,1.064,142.94,1.043,1.075,1.063,76.669,10630.501,618.65,1331666.44,9762.49
181.93,4,0.107,1.041,1.06,1,122.89,4,25,415,396.79,65.04,79.53,36.79,668.01,1.239,135.97,1.053,1.058,0.931,92.141,12528.77,1022.31,1979683.9,10881.8
143.4,4,0.129,1.119,0.801,3,178.16,5,20,415,450.67,70.36,64.13,44.97,521.23,0.984,131.93,1.08,1.083,1.028,86.949,11470.959,701.6,1390733.33,9698.52
267.96,2,0.132,1.293,1.241,3,234.64,5,20,500,342.11,35.97,54.79,41.59,866.46,1.281,125.58,1.057,1.047,1.138,87.732,10686.518,707.93,1143907.52,4268.95
386.48,1,0.182,0.86,0.826,3,207.5,5,25,415,446.55,59.94,59.35,37.17,731.45,1.275,117.4,1.062,0.91,0.989,94.676,11115.292,1050.44,1690538.57,4374.18
166.28,4,0.107,1.171,1.106,3,248.58,5,20,415,377.28,75.5,54.78,51.33,680.72,0.914,150.21,1.073,1.055,0.93,87.153,13091.092,703.25,1740812.2,10469.46
482.29,5,0.107,1.176,0.915,4,287.84,5,20,415,368.29,60.96,53.03,37.14,678.23,0.982,125.96,1.073,1.063,1.082,311.415,39226.074,2512.86,5072397.96,10517.27
347.37,2,0.144,1.27,0.887,2,144.03,4,20,415,372.83,57.17,55.77,49.37,612.55,1.297,124.94,1.07,1.042,1.107,122.885,15353.729,991.58,1844892.93,5310.96
471.23,1,0.153,1.126,1.208,2,149.69,4,20,415,397.36,60.03,56.15,41.29,742.8,1.089,97.22,1.059,1.024,1.002,89.986,8748.041,726.11,1417186.24,3007.43
322.67,3,0.131,1.038,1.123,1,124.64,2,25,500,421.94,61.18,41.81,48.7,770.68,1.162,117.72,1.049,1.075,0.983,147.801,16877.24,1639.87,2794300.55,8659.99
314.25,2,0.101,1.03,1.241,3,171.88,3,30,500,374.18,58.41,51.26,41.0,542.26,1.167,102.26,1.045,1.032,1.099,77.631,7700.386,1060.09,1355309.07,4312.81
484.13,2,0.146,0.954,0.855,2,192.05,5,20,415,367.17,70.31,55.16,45.78,656.52,0.986,126.33,1.044,1.061,0.99,161.996,20465.058,1307.17,2710772.98,5599.25
475.54,3,0.174,1.058,0.99,2,196.38,4,25,500,399.8,51.01,50.8,45.24,736.14,1.174,122.48,1.046,0.951,1.069,323.557,38439.68,3589.89,5293829.86,11132.31
362.2,5,0.158,1.145,1.175,3,232.14,3,20,415,395.98,69.46,59.43,51.09,597.29,1.067,106.34,1.071,1.094,0.924,337.91,35933.355,2726.65,4768847.31,13166.5
101.57,5,0.104,1.277,1.226,2,172.32,3,20,415,316.33,61.5,50.25,40.72,821.27,0.975,137.79,1.07,0.914,1.079,76.018,10474.287,613.4,1174305.07,11561.34
103.16,2,0.103,0.824,1.037,2,205.89,5,20,415,452.05,58.01,54.57,49.16,635.73,0.905,111.61,1.049,0.978,0.852,26.445,2951.365,213.39,395991.13,3838.72
65.18,4,0.194,0.88,1.199,2,184.53,3,20,500,392.79,55.85,63.52,46.55,654.63,1.056,124.02,1.034,0.922,0.973,67.299,8096.274,543.04,895696.51,13742.06
116.35,2,0.196,0.883,1.195,2,219.43,5,25,415,325.82,57.96,33.46,44.53,696.4,1.019,108.33,1.065,1.086,1.095,52.865,5726.732,586.54,670536.33,5763.25
296.28,2,0.101,1.293,1.234,1,148.93,4,20,415,366.75,67.47,57.24,40.24,707.94,1.286,109.65,1.043,0.932,0.913,82.344,9028.687,664.45,1589748.49,5365.64
250.48,5,0.166,1.285,1.236,4,272.23,4,30,415,415.4,67.51,53.67,47.3,758.46,1.1,139.19,1.043,1.068,0.929,249.91,34784.101,3412.64,5305724.91,21182.35
362.25,4,0.153,1.027,0.892,1,107.4,2,30,415,401.41,69.28,60.62,40.37,691.02,0.92,148.01,1.062,1.099,0.992,250.968,37145.874,3427.1,5299573.85,14629.58
451.47,4,0.173,0.912,0.943,2,204.93,4,25,415,369.98,51.89,44.79,40.71,585.92,1.11,139.06,1.052,1.018,1.024,376.471,52353.842,4176.99,5935173.28,13146.41
219.44,1,0.122,0.832,0.941,3,190.56,2,25,500,450.47,47.81,55.86,37.59,558.95,1.068,100.77,1.071,1.049,1.12,31.771,3105.426,352.5,427472.02,1948.02
441.19,1,0.114,0.888,1.062,1,125.13,4,20,500,435.18,62.24,43.33,48.46,652.6,1.117,115.22,1.031,0.92,0.997,66.348,7415.153,535.37,1180912.01,2676.67
453.28,3,0.178,0.92,0.98,3,206.28,4,20,415,366.24,52.7,57.39,46.79,658.89,1.207,114.95,1.072,1.04,0.915,292.262,33594.273,2358.31,4105700.88,9057.75
355.11,4,0.147,1.255,1.22,3,193.13,3,20,415,387.54,58.26,56.73,44.86,679.87,0.956,144.56,1.051,1.039,1.063,257.626,37241.951,2078.82,3987490.78,11228.93
425.95,1,0.124,1.006,0.912,3,170.84,2,30,415,396.81,56.04,61.51,55.49,786.99,1.237,104.06,1.037,0.953,1.072,67.433,7017.288,920.84,1328682.48,3119.32
466.64,5,0.141,1.062,1.294,2,147.94,3,20,500,376.23,56.28,55.39,50.52,578.97,1.147,133.38,1.067,1.0,1.106,423.399,54777.611,3416.48,6444843.7,13811.21
255.56,1,0.116,0.961,1.132,1,148.21,4,25,500,419.75,64.72,61.61,50.34,490.83,0.92,122.14,1.08,0.957,0.985,39.812,4716.899,441.72,664706.45,2600.93
276.38,2,0.194,1.015,1.134,4,265.23,2,20,415,282.75,58.19,59.15,42.52,675.77,1.264,99.84,1.066,0.935,0.997,145.554,14532.581,1174.5,1655360.24,5989.47
282.3,5,0.155,1.004,0.818,2,214.86,4,30,500,294.31,61.0,51.72,41.89,667.55,1.255,111.2,1.071,1.059,0.88,258.143,27843.461,3525.07,4077100.29,14442.5
257.1,4,0.148,0.813,1.059,4,282.11,5,20,500,350.26,35.0,53.88,44.9,734.33,1.003,128.84,1.064,1.009,0.953,187.549,23438.281,1513.36,2144959.91,8342.81
476.64,4,0.17,1.098,1.157,1,124.13,2,25,415,392.86,48.65,49.63,37.3,554.55,1.011,125.87,1.055,0.949,0.908,432.047,54383.852,4793.61,6648646.22,13948.86
91.17,1,0.105,1.161,0.814,1,147.17,4,30,415,377.2,64.04,61.03,43.31,636.25,1.086,111.67,1.038,1.045,1.113,11.214,1252.305,153.13,221154.89,2425.68
213.46,1,0.114,1.237,0.81,4,257.64,4,20,415,348.36,45.4,68.27,40.77,558.58,0.957,123.83,1.073,0.903,0.968,34.234,4239.253,276.24,417196.13,1954.43
457.89,1,0.192,1.211,0.822,4,228.63,3,20,415,359.1,50.0,40.99,47.61,628.66,1.243,109.89,1.034,1.098,1.012,98.252,10796.541,792.81,1099814.36,2401.9
398.46,2,0.146,0.923,1.039,4,297.51,5,20,415,315.55,47.31,45.73,53.67,786.65,0.993,103.14,1.051,1.064,0.855,135.534,13978.727,1093.65,1806249.59,4533.06
179.75,4,0.198,1.252,0.819,4,292.85,2,25,500,410.51,56.11,54.8,34.67,749.63,1.008,120.0,1.041,1.057,0.981,166.744,19408.978,1850.04,2429421.25,13515.47
348.6,5,0.15,1.286,0.823,1,106.73,3,20,500,337.99,46.43,49.4,45.8,575.33,1.123,102.19,1.05,0.909,0.868,361.21,35806.145,2914.67,4429834.03,12707.55
50.87,4,0.144,0.882,1.008,4,283.94,2,25,415,360.82,60.88,46.92,45.42,629.09,0.927,130.99,1.076,1.069,0.877,34.539,4524.327,383.22,565952.56,11126.14
289.7,2,0.121,0.813,1.041,3,167.77,5,20,415,337.25,40.6,44.57,43.71,618.8,0.918,119.47,1.068,1.099,0.933,79.186,9460.19,638.97,894168.65,3086.48
463.3,1,0.149,1.123,0.887,1,155.73,2,25,500,400.75,76.45,41.01,49.7,572.26,0.958,87.82,1.076,1.082,1.12,81.435,6937.374,903.52,1239821.28,2676.08
328.24,5,0.137,0.903,0.96,1,137.45,3,25,415,389.17,70.92,54.43,46.04,671.02,1.249,135.1,1.078,1.017,1.147,278.288,37596.027,3087.63,5825323.07,17747.37
459.09,5,0.114,1.205,1.152,4,216.66,5,20,415,305.74,65.19,53.39,47.36,479.3,1.28,138.55,1.047,0.929,0.979,357.772,49567.757,2886.92,6125403.98,13342.4
84.0,1,0.104,1.218,0.959,2,203.55,4,20,415,304.75,51.3,59.45,37.43,711.54,1.134,93.52,1.072,0.902,1.089,12.411,1160.706,100.14,150048.15,1786.36
290.17,5,0.175,0.901,1.156,4,251.58,5,25,500,420.28,59.97,51.65,46.23,777.93,0.977,157.91,1.046,1.051,1.073,298.209,45676.059,3308.66,5171515.58,17822.54
357.91,2,0.104,1.144,1.108,1,103.57,4,20,500,461.04,49.08,57.93,66.06,633.42,1.24,109.64,1.073,0.948,1.093,101.542,10798.923,819.36,1542781.85,4310.49
64.97,3,0.105,0.871,1.297,2,201.86,3,20,500,373.89,61.17,57.02,48.28,642.48,0.979,115.26,1.064,1.068,0.972,24.253,2711.492,195.7,362872.32,5585.6
439.88,3,0.16,1.231,1.06,2,200.95,5,30,415,331.23,46.76,54.22,43.02,628.77,1.05,128.54,1.072,1.073,0.869,254.954,32772.529,3481.52,4217073.42,9586.97
165.42,4,0.143,0.846,1.22,2,173.39,4,20,415,401.68,67.97,41.79,46.33,551.23,1.181,140.85,1.057,0.991,0.858,118.855,16740.702,959.06,2007155.28,12133.8
439.16,3,0.181,0.884,0.908,3,233.11,2,25,500,388.28,57.74,47.45,45.97,604.85,1.231,113.91,1.08,1.083,0.935,276.479,30549.832,3067.56,4525885.34,10305.79
175.87,4,0.159,0.812,1.178,4,204.01,5,20,415,386.47,55.38,57.91,41.81,575.09,1.166,116.44,1.058,1.015,1.02,137.141,15968.449,1106.62,1939633.57,11028.84
491.67,4,0.111,1.197,1.141,4,231.81,4,25,415,430.35,90.23,42.91,51.17,638.98,0.959,128.91,1.078,0.974,1.072,292.549,37712.638,3245.86,6490108.58,13200.03
449.35,3,0.154,1.002,1.296,3,227.32,2,30,415,378.0,51.1,40.88,43.04,526.5,1.05,105.26,1.049,0.972,0.952,270.149,28434.683,3689.02,4279306.39,9523.32
435.34,5,0.179,0.846,0.97,1,113.84,5,20,415,401.45,42.43,58.74,37.58,546.09,1.204,97.9,1.068,1.059,1.045,455.927,44637.406,3678.95,5077227.88,11662.58
359.35,3,0.168,0.925,0.932,4,245.04,5,20,500,401.12,45.57,62.42,44.76,794.95,1.289,118.79,1.036,1.079,0.891,203.227,23417.159,1639.88,3143701.94,8748.24
230.66,1,0.165,1.018,1.165,3,253.19,4,25,500,365.64,71.36,43.79,52.14,604.09,1.111,134.88,1.046,0.982,1.145,48.452,6339.026,537.58,777156.54,3369.22
256.13,1,0.195,0.81,0.856,3,242.68,4,25,415,380.18,44.17,46.76,40.82,782.26,0.956,148.47,1.035,0.931,0.999,63.661,9451.588,706.33,890409.71,3476.44
314.21,2,0.161,1.063,0.819,3,215.8,5,20,415,421.54,64.68,68.09,50.56,711.18,1.219,112.87,1.032,0.902,0.871,136.076,15358.743,1098.02,2153353.54,6853.2
170.31,2,0.126,0.988,0.873,4,257.67,4,20,415,358.23,59.01,68.06,44.61,762.0,1.256,122.6,1.078,1.002,1.148,54.053,6627.135,436.16,868585.95,5100.17
165.35,5,0.102,1.162,1.28,4,288.7,4,30,415,386.95,50.42,72.91,36.55,612.34,1.016,132.31,1.072,1.064,0.872,103.546,13700.306,1413.97,1833085.98,11085.91
268.41,1,0.144,0.92,0.927,3,246.31,5,20,500,388.65,61.97,41.85,40.03,527.01,1.191,120.56,1.074,1.095,0.981,44.159,5164.253,356.33,602892.11,2246.14
287.99,4,0.146,0.885,1.152,3,168.83,4,25,415,318.53,62.28,50.5,38.25,573.79,1.272,134.33,1.064,1.012,1.13,208.24,27973.332,2310.44,3247640.03,11276.79
408.84,4,0.107,1.039,1.267,3,206.56,3,20,415,333.5,57.5,61.89,40.09,678.07,1.126,122.42,1.06,1.092,1.09,204.407,25023.661,1649.39,3222143.2,7881.18
385.2,2,0.17,0.876,1.114,2,147.18,2,25,415,386.43,48.12,52.63,44.45,692.85,0.922,104.65,1.041,0.99,1.061,161.877,16940.564,1796.04,2344401.19,6086.14
331.33,2,0.138,0.809,1.081,2,137.49,3,30,415,280.06,49.96,57.84,63.95,668.61,1.228,96.92,1.067,0.965,0.913,118.213,11457.646,1614.26,1851624.24,5588.51
344.41,3,0.144,1.004,0.81,3,189.24,4,30,415,405.74,46.37,58.41,44.66,614.5,1.032,107.79,1.072,1.057,1.02,176.132,18985.776,2405.18,2797746.22,8123.34
442.25,2,0.106,1.078,1.127,1,136.64,5,25,500,360.41,62.21,58.57,38.83,552.55,1.187,98.42,1.031,0.906,0.855,127.506,12172.81,1414.7,2294031.93,5187.2
76.15,1,0.114,1.017,0.963,2,201.49,4,25,500,402.41,54.62,51.34,55.39,649.53,1.074,100.68,1.033,1.097,0.996,9.6,937.563,106.52,142456.22,1870.83
306.78,2,0.15,1.256,0.903,3,251.25,2,30,415,418.1,57.05,53.4,47.85,550.39,1.092,114.32,1.034,1.054,1.144,108.533,12407.897,1482.08,1824186.64,5946.27
77.22,5,0.117,0.89,1.293,4,242.3,3,25,500,359.49,73.72,46.23,47.05,711.56,1.136,127.83,1.035,1.056,0.961,52.944,6564.749,587.42,978383.93,12669.39
99.51,5,0.19,1.123,1.285,3,202.23,5,20,415,390.16,58.39,53.07,40.08,551.17,1.292,120.43,1.047,0.911,0.985,132.107,15910.057,1066.0,1726753.13,17353.02
264.04,4,0.134,1.141,1.245,2,143.79,3,30,415,380.14,71.64,62.47,52.41,612.88,1.02,125.14,1.042,0.928,0.859,193.349,24196.069,2640.28,3854852.77,14599.26
226.27,1,0.177,0.869,1.178,2,147.54,5,30,415,344.64,66.99,48.95,57.44,750.21,1.224,105.48,1.051,0.98,1.08,50.731,5351.177,692.75,931176.8,4115.27
380.27,2,0.166,0.91,0.933,3,170.25,3,20,415,398.96,62.89,52.6,50.74,705.14,0.985,121.84,1.066,1.054,0.987,148.627,18108.609,1199.3,2140180.02,5628.06
418.39,4,0.113,1.127,1.065,3,257.59,2,30,415,481.17,55.4,61.12,50.24,737.1,1.165,110.61,1.045,1.027,0.866,230.789,25528.663,3151.54,4731458.57,11308.73
405.52,2,0.157,1.16,1.041,1,107.66,3,25,500,464.73,74.02,58.94,46.05,692.87,1.073,94.01,1.059,1.095,1.063,147.543,13454.758,1637.0,2527460.3,6232.7
310.87,2,0.16,0.995,1.159,3,235.66,5,20,415,323.02,49.66,56.01,35.9,833.77,1.271,116.08,1.059,1.082,0.903,115.989,13463.494,935.93,1629515.55,5241.8
52.71,4,0.185,1.104,1.218,2,158.6,4,20,415,391.87,58.22,50.53,51.88,521.95,1.257,127.1,1.067,0.974,0.913,51.557,6552.716,416.02,717181.42,13607.35
60.51,1,0.151,0.895,1.06,3,213.71,5,25,500,409.33,74.3,59.15,43.44,802.45,1.095,98.72,1.035,0.993,1.139,11.181,1070.66,124.05,168600.21,2786.17
135.58,4,0.129,1.099,0.883,4,287.27,5,20,500,392.64,46.16,52.72,46.85,545.59,1.129,136.88,1.044,1.042,0.885,82.622,10969.805,666.69,1141504.1,8419.21
170.72,3,0.153,1.029,1.178,4,293.62,4,30,500,319.85,85.54,58.54,39.17,714.12,1.196,95.07,1.051,0.971,1.002,101.804,9388.033,1390.18,1786804.45,10466.01
257.4,3,0.184,0.898,0.958,3,184.02,3,25,415,394.85,44.32,47.45,41.2,652.78,1.104,98.44,1.039,0.926,0.988,185.47,18256.84,2057.8,2345986.12,9114.14
221.03,1,0.115,1.173,1.061,2,212.01,3,25,415,387.76,81.17,37.97,40.25,598.49,1.079,98.72,1.047,1.05,1.124,30.487,3009.517,338.25,559184.08,2529.96
118.02,1,0.137,1.144,1.239,2,152.68,4,25,415,382.18,50.93,49.96,45.59,652.71,0.981,108.46,1.041,1.005,1.033,20.288,2200.326,225.09,270177.48,2289.22
93.39,2,0.153,0.915,0.903,1,148.29,2,20,500,416.66,58.78,45.63,46.02,690.6,0.912,119.43,1.057,1.004,0.936,35.024,4057.402,282.62,503591.84,5392.1
59.73,3,0.155,1.101,0.839,4,201.53,3,25,415,396.55,92.38,65.56,48.86,563.39,0.933,107.89,1.054,0.932,1.094,37.027,3994.65,410.81,627457.68,10504.64
81.11,5,0.196,1.099,1.062,4,253.52,3,30,415,426.61,48.01,61.79,44.96,664.85,1.176,105.28,1.053,0.945,1.021,105.762,11135.158,1444.24,1537898.65,18961.36
50.27,5,0.195,1.137,1.263,4,272.58,5,20,415,387.15,52.11,50.73,52.53,720.6,1.184,123.21,1.062,1.084,0.876,58.35,7189.411,470.84,764319.7,15203.87
64.53,2,0.139,0.993,0.823,2,205.5,2,20,415,386.92,48.81,45.86,38.8,557.8,1.132,98.56,1.056,1.025,0.977,21.555,2124.393,173.93,251254.17,3893.81
251.28,2,0.181,0.848,1.081,2,205.7,4,20,500,316.58,60.21,40.18,35.64,766.92,0.989,101.26,1.076,0.951,1.004,120.419,11828.354,971.68,1549190.07,6165.09
354.0,2,0.106,1.041,1.177,4,229.89,2,25,415,338.12,65.52,69.14,51.87,800.43,1.057,82.08,1.079,1.069,0.862,91.043,7473.272,1010.13,1408436.66,3978.61
238.39,4,0.155,0.988,1.286,3,245.31,4,25,415,334.3,58.92,62.23,34.69,741.48,0.941,145.57,1.045,1.094,0.987,169.583,24686.885,1881.54,2729184.0,11448.17
168.17,2,0.118,1.155,0.864,3,192.36,3,25,415,436.01,77.62,59.99,46.65,652.27,1.297,93.52,1.059,0.993,0.994,50.31,4704.97,558.19,916103.13,5447.51
326.98,1,0.103,1.046,0.905,2,151.04,5,20,415,403.52,57.29,48.6,56.33,691.68,1.281,118.54,1.041,1.023,0.892,40.469,4797.332,326.55,679201.16,2077.22
334.55,1,0.192,1.271,0.809,2,130.13,4,25,500,410.07,48.93,57.31,56.37,882.54,1.279,101.86,1.077,1.067,0.993,77.199,7627.777,856.54,1191309.51,3560.92
369.96,4,0.197,1.124,1.255,3,183.57,3,20,500,403.33,66.96,71.38,55.78,833.34,0.92,124.45,1.08,1.029,1.132,370.2,44689.974,2987.2,5563846.24,15039.06
177.94,3,0.197,1.26,1.225,4,211.84,3,20,500,457.63,70.99,54.82,36.43,494.01,0.951,85.92,1.079,0.946,1.111,146.509,12210.866,1182.21,1768870.13,9941.09
480.38,4,0.186,1.014,1.171,2,190.74,2,25,415,395.91,57.03,63.96,50.63,743.13,1.173,128.77,1.077,1.089,0.886,422.521,54407.493,4687.91,6988905.14,14548.63
127.41,3,0.117,0.991,0.869,4,214.48,5,20,415,335.45,50.05,72.54,52.71,530.98,1.136,128.5,1.08,0.903,1.015,62.558,8038.718,504.79,828898.75,6505.57
483.57,1,0.112,1.25,0.962,1,135.12,2,20,500,392.82,61.13,57.28,40.14,569.79,1.14,110.53,1.054,0.959,1.141,71.597,7675.903,577.73,1139445.68,2356.33
334.9,5,0.107,0.89,0.901,2,141.38,2,25,415,392.29,64.13,57.46,57.63,556.3,0.921,99.94,1.063,1.066,0.857,207.321,20719.708,2300.25,3603882.21,10761.05
172.53,5,0.149,1.269,1.003,4,270.44,2,20,415,383.18,61.86,60.75,45.3,660.47,1.175,128.27,1.071,1.086,1.062,153.184,19648.663,1236.07,2361952.15,13690.16
139.62,5,0.196,0.88,1.11,4,228.55,5,25,415,395.13,63.8,43.95,40.21,657.23,1.286,149.03,1.035,0.905,0.928,183.936,27411.357,2040.78,3340776.35,23928.09
154.26,5,0.19,0.833,0.975,4,230.87,4,30,415,402.76,66.5,52.71,33.32,642.62,1.135,136.93,1.052,0.978,0.871,182.502,24989.972,2492.16,3433360.09,22257.03
340.74,3,0.171,0.951,0.857,2,187.63,4,30,415,291.4,49.97,49.38,53.3,763.78,1.127,111.1,1.047,0.958,0.921,222.198,24686.22,3034.23,3264105.8,9579.42
